SS600520,三佳科技,
SS600521,华海药业,
SS600522,中天科技,
SS600523,贵航股份,
SS600525,长园集团,
SS600526,菲达环保,
SS600527,江南高纤,
SS600528,中铁二局,
SS600529,山东药玻,
SS600530,交大昂立,
SS600531,豫光金铅,
SS600532,华阳科技,
SS600533,栖霞建设,
SS600535,天士力,
SS600536,中国软件,
SS600537,海通集团,
SS600538,*ST国发,
SS600539,狮头股份,
SS600540,新赛股份,
SS600543,莫高股份,
SS600545,新疆城建,
SS600546,山煤国际,
SS600547,山东黄金,
SS600548,深高速,
SS600549,厦门钨业,
SS600550,天威保变,
SS600551,时代出版,
SS600552,方兴科技,
SS600555,九龙山,
SS600557,康缘药业,
SS600558,大西洋,
SS600559,老白干酒,
SS600560,金自天正,
SS600561,江西长运,
SS600562,*ST高陶,
SS600563,法拉电子,
SS600565,迪马股份,
SS600566,洪城股份,
SS600567,山鹰纸业,
SS600568,中珠控股,
SS600569,安阳钢铁,
SS600570,恒生电子,
SS600571,信雅达,
SS600572,康恩贝,
SS600573,惠泉啤酒,
SS600575,芜湖港,
SS600576,万好万家,
SS600577,精达股份,
SS600578,京能热电,
SS600579,ST黄海,
SS600580,卧龙电气,
SS600581,八一钢铁,
SS600582,天地科技,
SS600583,海油工程,
SS600584,长电科技,
SS600585,海螺水泥,
SS600586,金晶科技,
SS600587,新华医疗,
SS600588,用友软件,
SS600589,广东榕泰,
SS600590,泰豪科技,
SS600592,龙溪股份,
SS600593,大连圣亚,
SS600594,益佰制药,
SS600595,中孚实业,
SS600596,新安股份,
SS600597,光明乳业,
SS600598,北大荒,
SS600599,熊猫烟花,
SS600600,青岛啤酒,
SS600601,方正科技,
SS600602,广电电子,
SS600603,ST兴  业,
SS600604,ST二纺,
SS600605,汇通能源,
SS600606,金丰投资,
SS600608,*ST沪科,
SS600609,*ST金杯,
SS600610,SST中纺,
SS600611,大众交通,
SS600612,老凤祥,
SS600613,永生投资,
SS600614,鼎立股份,
SS600615,丰华股份,
SS600616,金枫酒业,
SS600617,*ST联华,
SS600618,氯碱化工,
SS600619,海立股份,
SS600620,天宸股份,
SS600621,上海金陵,
SS600622,嘉宝集团,
SS600623,双钱股份,
SS600624,复旦复华,
SS600626,申达股份,
SS600628,新世界,
SS600629,棱光实业,
SS600630,龙头股份,
SS600631,百联股份,
SS600634,*ST海鸟,
SS600635,大众公用,
SS600636,三爱富,
SS600637,广电信息,
SS600638,新黄浦,
SS600639,浦东金桥,
SS600640,中卫国脉,
SS600641,万业企业,
SS600642,申能股份,
SS600643,爱建股份,
SS600644,乐山电力,
SS600645,ST中源,
SS600647,同达创业,
SS600648,外高桥,
SS600649,城投控股,
SS600650,锦江投资,
SS600651,飞乐音响,
SS600652,爱使股份,
SS600653,申华控股,
SS600654,飞乐股份,
SS600655,豫园商城,
SS600656,ST方源,
SS600657,信达地产,
SS600658,电子城,
SS600660,福耀玻璃,
SS600661,新南洋,
SS600662,强生控股,
SS600663,陆家嘴,
SS600664,哈药股份,
SS600665,天地源,
SS600666,西南药业,
SS600667,太极实业,
SS600668,尖峰集团,
SS600671,天目药业,
SS600673,东阳光铝,
SS600674,川投能源,
SS600675,中华企业,
SS600676,交运股份,
SS600677,航天通信,
SS600678,*ST金顶,
SS600679,金山开发,
SS600680,上海普天,
SS600682,南京新百,
SS600683,京投银泰,
SS600684,珠江实业,
SS600685,广船国际,
SS600686,金龙汽车,
SS600687,刚泰控股,
SS600688,S上石化,
SS600689,上海三毛,
SS600690,青岛海尔,
SS600691,*ST东碳,
SS600692,亚通股份,
SS600693,东百集团,
SS600694,大商股份,
SS600695,大江股份,
SS600696,多伦股份,
SS600697,欧亚集团,
SS600698,ST轻骑,
SS600699,*ST得亨,
SS600701,工大高新,
SS600702,沱牌曲酒,
SS600703,三安光电,
SS600704,中大股份,
SS600706,ST长信,
SS600707,彩虹股份,
SS600708,海博股份,
SS600710,常林股份,
SS600711,雄震矿业,
SS600712,南宁百货,
SS600713,南京医药,
SS600714,ST金瑞,
SS600715,ST松辽,
SS600716,凤凰股份,
SS600717,天津港,
SS600718,东软集团,
SS600719,大连热电,
SS600720,祁连山,
SS600721,ST百花,
SS600722,*ST金化,
SS600723,西单商场,
SS600724,宁波富达,
SS600725,云维股份,
SS600726,华电能源,
SS600728,ST新太,
SS600729,重庆百货,
SS600730,中国高科,
SS600731,湖南海利,
SS600732,上海新梅,
SS600733,S前锋,
SS600734,实达集团,
SS600735,新华锦,
SS600736,苏州高新,
SS600737,中粮屯河,
SS600738,兰州民百,
SS600739,辽宁成大,
SS600740,*ST山焦,
SS600741,华域汽车,
SS600742,一汽富维,
SS600743,华远地产,
SS600744,华银电力,
SS600745,中茵股份,
SS600746,江苏索普,
SS600747,大连控股,
SS600748,上实发展,
SS600749,西藏旅游,
SS600750,江中药业,
SS600751,SST天海,
SS600753,东方银星,
SS600754,锦江股份,
SS600755,厦门国贸,
SS600756,浪潮软件,
SS600757,*ST源发,
SS600758,红阳能源,
SS600759,正和股份,
SS600760,中航黑豹,
SS600761,安徽合力,
SS600763,通策医疗,
SS600764,中电广通,
SS600765,中航重机,
SS600766,园城股份,
SS600767,运盛实业,
SS600768,宁波富邦,
SS600769,*ST祥龙,
SS600770,综艺股份,
SS600771,ST东盛,
SS600773,西藏城投,
SS600774,汉商集团,
SS600775,南京熊猫,
SS600776,东方通信,
SS600777,新潮实业,
SS600778,友好集团,
SS600779,水井坊,
SS600780,通宝能源,
SS600781,上海辅仁,
SS600782,新钢股份,
SS600783,鲁信高新,
SS600784,鲁银投资,
SS600785,新华百货,
SS600787,中储股份,
SS600789,鲁抗医药,
SS600790,轻纺城,
SS600791,京能置业,
SS600792,ST马龙,
SS600793,ST宜纸,
SS600794,保税科技,
SS600795,国电电力,
SS600796,钱江生化,
SS600797,浙大网新,
SS600798,宁波海运,
SS600800,ST磁卡,
SS600801,华新水泥,
SS600802,福建水泥,
SS600803,威远生化,
SS600804,鹏博士,
SS600805,悦达投资,
SS600806,昆明机床,
SS600807,天业股份,
SS600808,马钢股份,
